    time                       flux
    3718.8298219899998003      22.4997610258494731
    3718.8301715299999159      22.5135150862578399
    3718.8305209499999364      22.5698819092194825
    3718.8315694399998392      22.5745297382872891
    3718.8326179400000910      22.4272747471359892
    3718.8347150499998861      22.3003385232509714
    3718.8375110000001769      22.3227418834716218
    3718.8378605299999435      22.4964815840101622
    3718.8382100700000592      22.6398875392390266
    3718.8385594900000797      22.4451594300971138
    3718.8389090300001953      21.8369778087151758
    3718.8392585599999620      22.4382440081570564
    3718.8396079899998767      22.4729625546928560
    3718.8399575200000982      22.4870167964628394
    3718.8403070600002138      22.4461804495658441
    3718.8410060199998952      22.4433209545952366
    3718.8413555600000109      22.4432442726936685
    3718.8417050899997776      22.4464472832182409
    3718.8420545099997980      22.4087289996774572
    3718.8424040499999137      22.5164598352507781
    3718.8427535900000294      22.3745038644375640
    3718.8431030100000498      22.5159643242670384
    3718.8434525500001655      22.5433068796912224
    3718.8438020799999322      22.5236239938514657
    3718.8441516200000478      22.4589777846158469
    3718.8445010400000683      22.5480377972304851
    3718.8448505800001840      22.6067164855987670
    3718.8452001199998449      22.5699290141810565
    3718.8455495399998654      22.5268232756787512
    3718.8556851899998037      22.5232130490247258
    3718.8560346099998242      22.4299048236345726
    3718.8567336800001613      22.4165577432640575
    3718.8574326399998426      22.4126284022039997
    3718.8588306699998611      22.5303468741573738
    3718.8591802099999768      22.1742289068190388
    3718.8633741899998313      22.4969586932568859
    3718.8661702499998682      22.5022028506358041
    3718.8665196799997830      22.6255348850885483
    3718.8675681700001405      22.5680450910298021
    3718.8703642400000717      22.4969087041013509
    3718.8717622700000902      22.5934294141927197
    3718.8721118100002059      22.5300778440320215
    3718.8832958299999518      22.6368981910765328
    3718.8836453700000675      22.6352191312426996
    3718.8839947900000880      22.6616664156711778
    3718.8843443300002036      22.6139014381000436
    3718.8846938699998645      22.5218372245726641
    3718.8857423600002221      22.7172295028826099
    3718.8930819399997745      21.7500908087167844
    3718.8972759299999780      22.3957165390736677
    3718.9007709500001511      22.4602453014190147
    3718.9021689800001695      22.4060371223097476
    3718.9028679399998509      22.4594652959634402
    3718.9060134299998026      22.3440163938782703
    3718.9095084499999757      22.5889014192061239
    3718.9105570599999737      22.4649234106189581
    3718.9109064799999942      22.6461123486388018
    3718.9126540500001283      22.4708014655429054
    3718.9130034700001488      22.5832104139029823
    3718.9133530099998097      22.5077573996477014
    3718.9137025499999254      22.3831430881106712
    3718.9157995400000800      22.7331930639591988
    3718.9164985000002162      22.7900227005455136
    3718.9213915499999530      22.3263029839871550
    3718.9252361099997870      22.4991397307935515
    3718.9273330999999416      22.2040143654239017
    3718.9280321800001730      22.3724688805672969
    3718.9287311299999601      22.5327209987417021
    3718.9290806700000758      22.5408300293453223
    3718.9294300900000962      22.5320726721640909
    3718.9304785899998933      22.5612053172855340
    3718.9308281300000090      22.5927971283910765
    3718.9350222200000644      22.5078749615060474
    3718.9381677100000161      22.6457137502200752
    3718.9409636599998521      22.5257598564488148
    3718.9420122699998501      22.5852281369070056
    3718.9434101900001224      22.5670431368795832
    3718.9437597199998891      22.6278185234416398
    3718.9444586800000252      22.3800549407050866
    3718.9448082200001409      22.5500946659532460
    3718.9465557899998203      22.4344299862109935
    3718.9483032399998592      22.5106508904493339
    3718.9486527799999749      22.6415286601825017
    3718.9490023100001963      22.6553060584647596
    3718.9493517400001110      21.9548555747865706
    3718.9510993099997904      22.4276607134690522
    3718.9535458300001665      22.5753589666791257
    3718.9538952500001869      22.5213595499772623
    3718.9542447899998479      22.6982462484134189
    3718.9580893500001366      22.4994395131918026
    3718.9584387700001571      22.6743888400968316
    3718.9587883099998180      22.4870418922083246
    3718.9636813699999038      22.4640743247297152
    3718.9640309000001253      22.6538990102591455
    3718.9643803200001457      22.8674883582567219
    3718.9689238400001159      22.4581420136670715
    3718.9696229199998925      22.5149566161699113
    3718.9699724500001139      22.6042546877117445
    3718.9710209499999110      22.5861437667263161
    3718.9748653900001045      22.5405062837884245
    3718.9759138899999016      22.5168615705285902
    3718.9769624999998996      22.6708248469860578
    3718.9780110000001514      22.4585969630644087
    3718.9783604200001719      22.5777364243966261
    3718.9804575200000727      22.4800122907922457
    3718.9825545100002273      22.5285914799491138
    3718.9829039400001420      22.5924018448991077
    3718.9888454900001307      22.3564650546227384
    3718.9947870400001193      22.6011809443968090
    3718.9961850700001378      22.6426474251221777
    3718.9965346099997987      22.6084562719986977
    3718.9982820599998377      22.4385598974934695
    3718.9996800899998561      22.6066770099765435
    3719.0010781199998746      22.4306283990316118
    3719.0024761599997873      22.4332343285976847
    3719.0052721100000781      22.7916590141983235
    3719.0063205999999809      22.8124031935971203
    3719.0073690999997780      22.4824168695938411
    3719.0080681700001151      22.6957410019467645
    3719.0091166699999121      22.5893652389328849
    3719.0094662000001335      22.7195463807835694
    3719.0105146999999306      22.6459867093932559
    3719.0140097200001037      22.5484600351589037
    3719.0150582199999008      22.5942386039317498
    3719.0154077500001222      22.8208949356294042
    3719.0196017399998709      22.9937153590700589
    3719.0199512700000923      22.8364849863352006
    3719.0203006900001128      22.9039800599239243
    3719.0206502299997737      22.7599830736419975
    3719.0209997699998894      22.9273543811861487
    3719.0213491899999099      22.8635257549964024
    3719.0216987300000255      22.8897795250562837
    3719.0227472199999283      22.7461400116497785
    3719.0272907399998985      22.5336077276212592
    3719.0276402800000142      22.7143787131474824
    3719.0297372700001688      22.5262102396008714
    3719.0307857600000716      22.4825737406606763
    3719.0311353000001873      22.5948910543169745
    3719.0370768500001759      22.6629421192899656
    3719.0374263899998368      22.7150868185213923
    3719.0388243100001091      22.6486531443550660
    3719.0398729200001071      22.5952694482974934
    3719.0426688699999431      22.6891145259341229
    3719.0447658600000977      22.6028545829960592
    3719.0468629599999986      22.6149304650739609
    3719.0493093700001737      22.2633628540951563
    3719.0514064799999687      22.5524830317083058
    3719.0535034700001233      22.6268981656196218
    3719.0538530099997843      22.6922902010012493
    3719.0549015000001418      22.8076190035117463
    3719.0552509300000565      22.7799848689670199
    3719.0597944400001325      22.7137767107738355
    3719.0660855299997820      22.3208288378384339
    3719.0688816000001680      22.6363698589431976
    3719.0692310200001884      22.5594701439139413
    3719.0723766199998863      22.5414203419252885
    3719.0727260399999068      22.6406421827689570
    3719.0751725700001771      22.7099169907970548
    3719.0790171300000111      22.9834112038770684
    3719.0793666700001268      22.9846783068652059
    3719.0797160900001472      22.7813891098041736
    3719.0800656199999139      22.7750511271532616
    3719.0804151600000296      22.7827949031360504
    3719.0863567100000182      22.4512183252464368
    3719.1010357599998315      22.6819488481354909
    3719.1020842600000833      22.6259481879030915
    3719.1024338000001990      22.6660835718805487
    3719.1027833299999656      22.6636220713375849
    3719.1041812499997832      22.6581718818475295
    3719.1080258100000719      22.9703238318252261
    3719.1094238400000904      22.8628145178774673
    3719.1136178199999449      22.7275481380767843
    3719.1241028899999037      22.9727347118215732
    3719.1255009299998164      21.8006518950367933
    3719.1282969899998534      23.0742056628505736
    3719.1286464099998739      23.0150253560914138
    3719.1307435200001237      22.9703750524180421
    3719.1366849500000171      23.6795775512235096
    3719.1377335600000151      23.3044886550295729
    3719.1380829899999299      23.3235553168282408
    3719.1426265000000058      23.1224922806438933
    3719.1461215300000731      22.5085443941962637
    3719.1489175900001101      23.0558649374153575
    3719.1496165499997915      22.9839507991628906
    3719.1531115699999646      22.5225324903289348
    3719.1559076399998958      22.9481965658057661
    3719.1608006900000873      22.8251935455760240
    3719.1614996500002235      22.8339639391907490
    3719.1684897000000092      22.7392320970003006
    3719.1929548600000999      22.9340488354647150
    3719.2069349499997770      22.9151135528959529
    3719.2090319399999316      23.1934299993286039
    3719.2118280099998628      22.8695300187237400
    3719.2125269699999990      22.9496282019656270
    3719.2181190999999671      22.9373069601755581
    3719.2188180600001033      22.8845462863085984
    3719.2209150499998032      22.7963860300062180
    3719.2223130799998216      22.7458022893695322
    3719.2293031200001678      22.7290129952985360
    3719.2397881900001266      21.9951013680267167
    3719.2460792799997762      22.6607623026260967
    3719.2481762699999308      22.7637759492182212
    3719.2586613399998896      22.8346931360406415
    3719.2649523099998987      22.8339941930108132
    3719.2691464099998484      22.8081780976458965
    3719.2789324099999249      22.8654725241621328
    3719.2943105300000752      22.6508731124592195
    3719.2978055600001426      22.7003265788010502
    3719.3285618099998828      22.8589524508762345
    3719.3404449099998601      22.9005664248287957
    3719.3481339099998877      22.6059728464093439
    3719.3495319399999062      22.3096821452246132
    3719.3516289399999550      23.0009537510817559
    3719.3523278900001969      22.8490131014608018
    3719.3565219900001466      22.8026875522562698
    3719.3579200200001651      22.6949175940560295
    3719.3677060199997868      22.6055558283931610
    3719.3684050900001239      22.7490711023773891
    3719.3691040499998053      22.6497008678735483
    3719.3698030099999414      22.7067163366400600
    3719.3844821799998499      22.7832579231662322
    3719.4222283600001902      22.9822605675088489
    3719.4257233799999085      22.9724676573215554
    3719.4292184000000816      23.0405469398972613
    3719.4299174799998582      23.1112752293124721
    3719.4306164399999943      23.0133466302672396
    3719.4313155099998767      23.0288742393849830
    3719.4320144700000128      22.9936179881988956
    3719.4334125000000313      22.8685545393293452
    3719.4341114600001674      22.8531614353133641
    3719.4348105300000498      22.7800735860991033
    3719.4355094900001859      22.8217154389427002
    3719.4362084499998673      22.7422803428741638
    3719.4369075200002044      22.8093271982866739
    3719.4376064799998858      22.8239378381538884
    3719.4383055600001171      22.8127042166085552
    3719.4390045099999043      22.7280734216705333
    3719.4397034700000404      22.8044782528865859
    3719.4404025499998170      22.7014214506724556
    3719.4411015000000589      22.6754321540175177
    3719.4418005799998355      22.7665724379212193
    3719.4424995399999716      22.8569900850271495
    3719.4431985000001077      22.8216710257432034
    3719.4438975699999901      22.8230635134314497
    3719.4445965300001262      22.7845233419025455
    3719.4452956000000086      22.9207835184412687
    3719.4459945600001447      22.8702973938092029
    3719.4466935199998261      22.9416495636377107
    3719.4473925900001632      23.0028130370067423
    3719.4487906300000759      23.0513691435220274
    3719.4494895799998631      23.0503742860566661
    3719.4501885399999992      23.2868437540448134
    3719.4508876199997758      23.1194938181688627
    3719.4515865700000177      23.0375384289555249
    3719.4522856499997943      23.0082922056247519
    3719.4529846099999304      22.9999120991701105
    3719.4536835600001723      22.9362486465161055
    3719.4543826399999489      22.9048980747533300
    3719.4550816000000850      22.8835943338095689
    3719.4557806699999674      22.9057369087453040
    3719.4564796300001035      22.9243153399145925
    3719.4571785899997849      22.9479589966998958
    3719.4578776600001220      22.9935882265773373
    3719.4585766199998034      22.9856016073993672
    3719.4592756900001405      22.9828023873156333
    3719.4599746499998218      23.0023936912409326
    3719.4606736099999580      22.9735706360818668
    3719.4613726900001893      23.0631074965595957
    3719.4620716399999765      22.9586714587483378
    3719.4627707200002078      23.0160439920223467
    3719.4634696799998892      23.0124601985998005
    3719.4641686300001311      22.9992842157710200
    3719.4648677099999077      22.9112937379246482
    3719.4655666700000438      22.9273552485062027
    3719.4662657399999262      22.9305543401559326
    3719.4669647000000623      22.9024702449119495
    3719.4676636600001984      22.9542049717943328
    3719.4683627300000808      22.9542464090636216
    3719.4690616900002169      22.8990567961809113
    3719.4697607600000993      22.8158482817385817
    3719.4704597199997806      22.9109042549232065
    3719.4711586799999168      22.8251216545383429
    3719.4718577499997991      22.8744846892339773
    3719.4725567099999353      22.9537909208076272
    3719.4732557900001666      22.9122183558959200
    3719.4739547499998480      22.8695634085559725
    3719.4746537000000899      22.8551249641721164
    3719.4753527799998665      22.9404798625272406
    3719.4760517400000026      22.9777395307995640
